name,state,latitude,longitude,population
Startup,WA,47.86788,-121.7404,676
State Center,IA,42.01665,-93.16354,1470
State College,PA,40.79339,-77.86,42161
State Line,IN,40.19726,-87.52696,188
State Line,MS,31.43628,-88.47447,556
State Line,PA,39.72482,-77.72444,2709
State Line Village,ID,47.70434,-117.03742,31
State University,AR,35.95422,-90.45997,303
Stateburg,SC,33.95765,-80.53481,1380
Stateline,NV,38.96241,-119.9399,842
Staten Island,NY,40.56233,-74.13986,468730
Statenville,GA,30.70327,-83.02764,1040
Statesboro,GA,32.44879,-81.78317,30721
Statesville,NC,35.78264,-80.8873,26221
Statham,GA,33.96511,-83.59655,2624
Staunton,IL,39.01227,-89.79121,5018
Staunton,IN,39.48754,-87.18891,519
Staunton,VA,38.14991,-79.0732,24416
Staves,AR,34.03927,-92.27737,116
Stayton,OR,44.80068,-122.79453,7969
Steamboat,AZ,35.7514,-109.84789,284
Steamboat Rock,IA,42.40943,-93.06576,309
Steamboat Springs,CO,40.48498,-106.83172,12435
Stearns,KY,36.69897,-84.47744,1416
Stebbins,AK,63.52009,-162.28871,572
Stedman,NC,35.0135,-78.69391,1045
Steele,AL,33.93982,-86.20164,1078
Steele,MO,36.08396,-89.82925,2103
Steele,ND,46.85471,-99.91594,709
Steele City,NE,40.03778,-97.02475,59
Steeleville,IL,38.00727,-89.65843,1993
Steelton,PA,40.23537,-76.84136,5932
Steelville,MO,37.9681,-91.35487,1699
Steen,MN,43.51469,-96.26309,178
Steep Falls,ME,43.79397,-70.65256,1139
Steger,IL,41.47003,-87.63643,9515
Steilacoom,WA,47.16982,-122.60263,6211
Steinauer,NE,40.20778,-96.23418,71
Steinhatchee,FL,29.67106,-83.38764,1047
Stella,MO,36.76146,-94.19132,159
Stella,NE,40.23306,-95.77333,148
Stem,NC,36.19987,-78.72223,471
Stephen,MN,48.44998,-96.87256,655
Stephen R Korup / Joseph B Riddle,DE,39.2344,-75.74037,75
Stephens,AR,33.41123,-93.06961,827
Stephens City,VA,39.08344,-78.21806,1940
Stephenson,MI,45.41525,-87.60762,867
Stephenville,TX,32.2207,-98.20226,20120
Steptoe,WA,47.006,-117.35602,180
Sterling,AK,60.53722,-150.76472,5617
Sterling,CO,40.62554,-103.20771,14104
Sterling,GA,31.27245,-81.56149,2534
Sterling,IL,41.78864,-89.69622,15057
Sterling,KS,38.21001,-98.20701,2293
Sterling,MA,42.43759,-71.76063,7384
Sterling,MI,44.03335,-84.02277,513
Sterling,NE,40.45917,-96.37751,460
Sterling,OH,40.96756,-81.84847,457
Sterling,OK,34.75035,-98.17171,803
Sterling,UT,39.19357,-111.69242,296
Sterling,VA,39.00622,-77.4286,27822
Sterling City,TX,31.83625,-100.98483,1049
Sterling Heights,MI,42.58031,-83.0302,132052
Sterlington,LA,32.69625,-92.08597,2463
Sterrett,AL,33.44872,-86.47998,712
Stetson,ME,44.89173,-69.14282,1020
Stetsonville,WI,45.07691,-90.31514,526
Steuben,ME,44.51098,-67.96662,1171
Steuben,WI,43.18109,-90.85874,129
Steubenville,OH,40.36979,-80.63396,18219
Stevens,PA,40.2162,-76.15523,612
Stevens Point,WI,44.52358,-89.57456,26604
Stevens Village,AK,66.00639,-149.09083,78
Stevenson,AL,34.86869,-85.83942,1991
Stevenson,WA,45.69567,-121.88452,1497
Stevenson Ranch,CA,34.39048,-118.57372,17557
Stevensville,MD,38.98067,-76.3144,6803
Stevensville,MI,42.01449,-86.51947,1119
Stevensville,MT,46.50992,-114.09316,1922
Stevinson,CA,37.32772,-120.85159,313
Steward,IL,41.84781,-89.02009,244
Stewardson,IL,39.2631,-88.62978,716
Stewart,MN,44.72468,-94.48582,550
Stewart,OH,39.30813,-81.89458,247
Stewart Manor,NY,40.71927,-73.68846,1914
Stewartstown,NH,45.00616,-71.50786,964
Stewartstown,PA,39.75371,-76.59136,2305
Stewartsville,MO,39.75083,-94.49662,735
Stewartsville,NJ,40.69371,-75.11101,349
Stewartville,AL,33.07929,-86.24442,1767
Stewartville,MN,43.85552,-92.48851,6037
Stickney,IL,41.82142,-87.78283,6786
Stickney,SD,43.58916,-98.4373,285
Stidham,OK,35.36871,-95.69971,20
Stigler,OK,35.25371,-95.12302,2766
Stiles,PA,40.66537,-75.50824,1113
Stilesville,IN,39.63838,-86.63361,327
Stillman Valley,IL,42.10725,-89.17927,1072
Stillmore,GA,32.44212,-82.21512,528
Stillwater,MN,45.05636,-92.80604,18924
Stillwater,NY,42.93841,-73.65317,1732
Stillwater,OK,36.11561,-97.05837,48967
Stillwater,PA,41.14897,-76.36577,210
Stilwell,OK,35.81453,-94.62856,4016
Stimson Crossing,WA,48.12288,-122.1832,857
Stinesville,IN,39.29866,-86.65222,213
Stingray Point,VA,37.55874,-76.30522,250
Stinnett,TX,35.82698,-101.44294,1856
Stinson Beach,CA,37.90048,-122.64443,632
Stirling City,CA,39.90766,-121.52803,295
Stites,ID,46.09156,-115.97625,222
Stock Island,FL,24.56709,-81.73842,3919
Stockbridge,GA,33.54428,-84.23381,28202
Stockbridge,MA,42.28759,-73.32039,2316
Stockbridge,MI,42.45115,-84.18051,1232
Stockbridge,WI,44.07166,-88.29899,632
Stockdale,OH,38.95646,-82.85823,135
Stockdale,PA,40.08341,-79.8481,505
Stockdale,TX,29.23691,-97.96,1564
Stockertown,PA,40.75399,-75.26212,916
Stockett,MT,47.35663,-111.16524,169
Stockham,NE,40.71612,-97.93977,44
Stockholm,ME,47.04226,-68.13948,282
Stockholm,SD,45.09969,-96.80201,103
Stockholm,WI,44.4833,-92.26212,66
Stockport,IA,40.85753,-91.83517,293
Stockport,OH,39.54841,-81.79291,489
Stockton,CA,37.9577,-121.29078,305658
Stockton,IA,41.59142,-90.85876,197
Stockton,IL,42.34974,-90.00679,1792
Stockton,KS,39.43807,-99.2651,1322
Stockton,MD,38.05373,-75.40992,92
Stockton,MN,44.02746,-91.76987,721
Stockton,MO,37.69893,-93.79604,1859
Stockton,NJ,40.40788,-74.97822,524
Stockton,UT,40.45272,-112.36078,642
Stockton Springs,ME,44.48952,-68.85698,1540
Stockville,NE,40.53279,-100.38348,24
Stockwell,IN,40.28615,-86.77084,545
Stoddard,NH,43.07869,-72.11453,988
Stoddard,WI,43.66191,-91.21847,815
Stokes,NC,35.71655,-77.26469,376
Stokesdale,NC,36.23708,-79.97948,5340
Stollings,WV,37.8376,-81.96457,316
Stone City,IA,42.11389,-91.34933,192
Stone Creek,OH,40.39729,-81.56206,179
Stone Harbor,NJ,39.05095,-74.75794,836
Stone Lake,WI,45.84551,-91.54045,178
Stone Mountain,GA,33.80816,-84.1702,6109
Stone Park,IL,41.90559,-87.88367,4931
Stone Ridge,NY,41.85315,-74.13903,1173
Stoneboro,PA,41.33922,-80.10506,1015
Stonecrest,GA,33.70849,-84.13485,50000
Stonefort,IL,37.61422,-88.70811,295
Stonegate,CO,39.53082,-104.80386,8962
Stoneham,MA,42.4801,-71.0995,21437
Stonerstown,PA,40.21675,-78.25751,376
Stoneville,NC,36.46653,-79.90698,1038
Stonewall,LA,32.28183,-93.82407,2093
Stonewall,MS,32.13181,-88.79338,1031
Stonewall,NC,35.13739,-76.74771,270
Stonewall,OK,34.65259,-96.52612,474
Stonewall,TX,30.23604,-98.66448,505
Stonewall Gap,CO,37.15141,-105.03861,67
Stonewood,WV,39.25092,-80.31231,1766
Stoney Point,OK,35.59592,-94.663,238
Stonington,CT,41.33593,-71.9059,908
Stonington,IL,39.64004,-89.19286,890
Stonington,ME,44.15619,-68.66669,1198
Stony Brook,NY,40.92565,-73.14094,13740
Stony Creek,VA,36.94793,-77.40081,190
Stony Creek Mills,PA,40.34565,-75.86993,1045
Stony Point,MI,42.49698,-85.42668,1849
Stony Point,MI,41.94143,-83.26493,1724
Stony Point,NC,35.86347,-81.0473,1317
Stony Point,NY,41.22954,-73.98708,12147
Stony Prairie,OH,41.345,-83.141,1284
Stony Ridge,OH,41.51033,-83.50715,411
Stony River,AK,61.78306,-156.58806,54
Stonybrook,PA,39.98704,-76.64413,2384
Stonyford,CA,39.37516,-122.54416,149
Storden,MN,44.03774,-95.31833,217
Storla,SD,43.8636,-98.35147,6
Storm Lake,IA,42.64109,-95.20972,10910
Stormstown,PA,40.79339,-78.01667,2366
Storrie,CA,39.91739,-121.3233,4
Storrs,CT,41.80843,-72.24952,15344
Story,WY,44.57469,-106.88673,828
Story City,IA,42.18721,-93.59577,3438
Stotesbury,MO,37.97198,-94.56357,18
Stotts City,MO,37.10367,-93.94966,219
Stottville,NY,42.2862,-73.73873,1375
Stouchsburg,PA,40.38009,-76.23217,600
Stoughton,MA,42.1251,-71.10227,26915
Stoughton,WI,42.91695,-89.21789,13067
Stout,IA,42.52637,-92.71186,223
Stout,OH,38.66396,-83.37908,97
Stoutland,MO,37.81421,-92.51406,192
Stoutsville,MO,39.54726,-91.8585,45
Stoutsville,OH,39.60479,-82.82906,566
Stovall,NC,36.4482,-78.57028,430
Stover,MO,38.44086,-92.99187,1074
Stow,MA,42.43704,-71.50562,6005
Stow,ME,44.16062,-70.98507,299
Stow,OH,41.1595,-81.44039,34797
Stowe,PA,40.2526,-75.67741,3695
Stowe,VT,44.46533,-72.68456,4314
Stowell,TX,29.78994,-94.38324,1756
Stoy,IL,38.99754,-87.83308,113
Stoystown,PA,40.10341,-78.94947,355
Strafford,MO,37.26838,-93.11713,2361
Strafford,NH,43.32703,-71.18423,3862
Strandburg,SD,45.04413,-96.76062,69
Strandquist,MN,48.49025,-96.44726,69
Strang,NE,40.41556,-97.58699,28
Strang,OK,36.41064,-95.1308,88
Strasburg,CO,39.73832,-104.32329,2447
Strasburg,IL,39.35254,-88.61922,447
Strasburg,MO,38.76001,-94.16633,142
Strasburg,ND,46.1336,-100.1615,392
Strasburg,OH,40.59478,-81.52679,2679
Strasburg,PA,39.98316,-76.18412,2906
Strasburg,VA,38.98872,-78.35862,6586
Stratford,CA,36.1894,-119.82319,1277
Stratford,CT,41.18454,-73.13317,51384
Stratford,IA,42.27137,-93.92717,725
Stratford,NH,44.65505,-71.55564,1003
Stratford,NJ,39.82678,-75.01545,7013
Stratford,OK,34.79675,-96.95946,1535
Stratford,SD,45.31636,-98.30482,73
Stratford,TX,36.33614,-102.07212,2073
Stratford,WI,44.80108,-90.0793,1577
Stratham Station,NH,43.05287,-70.89533,6949
Strathcona,MN,48.55386,-96.16891,45
Strathmere,NJ,39.19567,-74.65794,158
Strathmoor Gardens,KY,38.21896,-85.67357,313
Strathmoor Manor,KY,38.21813,-85.68357,346
Strathmoor Village,KY,38.22313,-85.67774,663
Strathmore,CA,36.14551,-119.06066,2819
Strathmore,NJ,40.39594,-74.21348,7258
Stratmoor,CO,38.77388,-104.7797,6900
Strattanville,PA,41.20229,-79.32754,525
Stratton,CO,39.30333,-102.60465,659
Stratton,CO,38.74777,-105.14998,644
Stratton,NE,40.14805,-101.22683,338
Stratton,OH,40.52173,-80.62618,277
Stratton,VT,43.04286,-72.91093,210
Straughn,IN,39.80894,-85.29136,219
Strausstown,PA,40.49231,-76.183,345
Strawberry,AR,35.96757,-91.32124,290
Strawberry,AZ,34.40781,-111.49348,961
Strawberry,CA,37.89687,-122.50886,5393
Strawberry,CA,38.19866,-120.01126,86
Strawberry Point,IA,42.6836,-91.53403,1236
Strawn,IL,40.65253,-88.39644,96
Strawn,TX,32.55207,-98.49811,643
Streamwood,IL,42.02558,-88.17841,40554
Streator,IL,41.12087,-88.83535,13182
Streeter,ND,46.65526,-99.354,170
Streetman,TX,31.87738,-96.32498,246
Streetsboro,OH,41.23922,-81.34594,16312
Stringtown,OK,34.46676,-96.05333,403
Strodes Mills,PA,40.55091,-77.67305,757
Stromsburg,NE,41.11418,-97.59894,1132
Stronach,MI,44.21334,-86.27536,162
Strong,AR,33.10763,-92.33486,558
Strong,ME,44.80756,-70.2209,1309
Strong,PA,40.7987,-76.43801,147
Strong City,KS,38.39724,-96.53695,458
Strong City,OK,35.67033,-99.59955,49
Stronghurst,IL,40.74698,-90.90403,837
Strongsville,OH,41.3145,-81.83569,44668
Stroud,OK,35.74868,-96.65807,2767
Stroudsburg,PA,40.98676,-75.19462,5444
Struble,IA,42.89527,-96.1953,77
Strum,WI,44.54969,-91.39266,1125
Struthers,OH,41.05256,-80.60785,10375
Stryker,MT,48.67413,-114.77015,26
Stryker,OH,41.50366,-84.41412,1309
Strykersville,NY,42.70506,-78.44835,647
Stuart,FL,27.19755,-80.25283,16462
Stuart,IA,41.50332,-94.31857,1602
Stuart,NE,42.59917,-99.1426,597
Stuart,OK,34.90148,-96.09889,174
Stuart,VA,36.64097,-80.26561,1442
Stuarts Draft,VA,38.03014,-79.03364,9235
Stuckey,SC,33.73183,-79.51256,235
Study Butte,TX,29.31825,-103.53074,233
Sturbridge,MA,42.10843,-72.07869,2253
Sturgeon,MO,39.23421,-92.28073,907
Sturgeon,PA,40.38479,-80.21089,1710
Sturgeon Bay,WI,44.83416,-87.37704,8956
Sturgeon Lake,MN,46.38106,-92.82381,427
Sturgis,KY,37.54671,-87.98391,1912
Sturgis,MI,41.79922,-85.41915,10896
Sturgis,MS,33.34457,-89.04534,268
Sturgis,SD,44.40971,-103.50908,6688
Sturtevant,WI,42.69807,-87.89452,6960
Stuttgart,AR,34.50037,-91.55263,9056
Suamico,WI,44.63194,-88.03927,12187
Subiaco,AR,35.29287,-93.63464,562
Sublette,IL,41.64309,-89.22787,428
Sublette,KS,37.48169,-100.84377,1384
Sublimity,OR,44.82957,-122.79453,2870
Succasunna,NJ,40.86843,-74.64044,9152
Success,AR,36.45451,-90.72151,140
Sudan,TX,34.06786,-102.52436,921
Sudbury,MA,42.38343,-71.41617,17343
Sudden Valley,WA,48.72289,-122.34655,6441
Sudlersville,MD,39.18706,-75.85883,485
Sudley,VA,38.79289,-77.49749,16203
Suffern,NY,41.11482,-74.14959,11001
Suffield Depot,CT,41.98121,-72.64981,1325
Suffolk,VA,36.72836,-76.58496,88161
Suffolk Downs Station,MA,42.38982,-70.99783,15000
Sugar Bush Knolls,OH,41.2045,-81.34594,174
Sugar City,CO,38.23195,-103.663,248
Sugar City,ID,43.87297,-111.7483,1328
Sugar Creek,MO,39.10973,-94.44467,3320
Sugar Grove,IL,41.76142,-88.44369,9512
Sugar Grove,OH,39.62645,-82.54849,431
Sugar Grove,PA,41.98256,-79.33866,604
Sugar Grove,VA,36.77567,-81.41233,758
Sugar Hill,GA,34.10649,-84.03352,21747
Sugar Hill,NH,44.21534,-71.79953,600
Sugar Land,TX,29.61968,-95.63495,88156
Sugar Mountain,NC,36.12735,-81.86011,197
Sugar Notch,PA,41.19703,-75.92825,973
Sugarcreek,OH,40.50312,-81.64096,2234
Sugarcreek,PA,41.42145,-79.88117,5120
Sugarcreek Police Dept,OH,40.50253,-81.64176,2220
Sugarland Run,VA,39.03761,-77.37526,11799
Sugarloaf,CO,40.01693,-105.40722,261
Sugarloaf Saw Mill,CA,35.83551,-118.61898,18
Sugarloaf Village,CA,35.82578,-118.63425,10
Sugarmill Woods,FL,28.73221,-82.50621,8287
Sugartown,LA,30.83992,-93.01488,54
Sugden,OK,34.08204,-97.97837,42
Suisun,CA,38.23825,-122.04024,28111
Suitland,MD,38.84872,-76.92386,25825
Suitland-Silver Hill,MD,38.84685,-76.92591,33515
Sula,MT,45.83659,-113.98175,37
Sulligent,AL,33.90177,-88.13448,1844
Sullivan,IL,39.59948,-88.60784,4494
Sullivan,IN,39.09532,-87.40585,4155
Sullivan,ME,44.52036,-68.19668,1232
Sullivan,MO,38.2081,-91.16042,7135
Sullivan,NH,43.01314,-72.22092,795
Sullivan,WI,43.01279,-88.58816,671
Sullivan City,TX,26.27757,-98.56363,4189
Sullivans Island,SC,32.76323,-79.83675,1791
Sully,IA,41.57833,-92.84492,822
Sulphur,LA,30.23659,-93.37738,20189
Sulphur,OK,34.50787,-96.96835,5097
Sulphur Rock,AR,35.75119,-91.50069,457
Sulphur Springs,AR,36.48341,-94.45855,526
Sulphur Springs,AR,34.18065,-92.12348,1101
Sulphur Springs,IN,40.00477,-85.44275,386
Sulphur Springs,OH,40.87089,-82.87713,194
Sulphur Springs,TX,33.13845,-95.60107,16098
Sultan,WA,47.8626,-121.81651,4798
Sultana,CA,36.54551,-119.34012,775
Sumas,WA,49.00012,-122.26488,1373
Sumatra,FL,30.02058,-84.98058,148
Sumiton,AL,33.75566,-87.05,2418
Summer Shade,KY,36.88422,-85.70247,307
Summerdale,AL,30.4877,-87.69971,1128
Summerfield,IL,38.59727,-89.75176,401
Summerfield,KS,39.99722,-96.35029,151
Summerfield,MD,38.90454,-76.8683,10898
Summerfield,NC,36.20875,-79.90476,10861
Summerfield,OH,39.79674,-81.33595,243
Summerhaven,AZ,32.43869,-110.75982,40
Summerhill,PA,40.37813,-78.76058,465
Summerland,CA,34.42138,-119.59652,1448
Summerlin South,NV,36.11708,-115.33001,24085
Summerset,SD,44.18998,-103.34384,2239
Summerside,OH,39.10478,-84.28827,5083
Summersville,KY,37.32617,-85.54441,568
Summersville,MO,37.17922,-91.65681,500
Summersville,WV,38.28122,-80.8526,3478
Summerton,SC,33.60822,-80.3512,965
Summertown,GA,32.74599,-82.27624,163
Summertown,TN,35.4348,-87.31279,866
Summerville,GA,34.48064,-85.34773,4452
Summerville,OR,45.48847,-118.00299,134
Summerville,PA,41.11618,-79.18671,519
Summerville,SC,33.0185,-80.17565,48848
Summit,AR,36.25229,-92.69072,579
Summit,AZ,32.06702,-110.95148,5372
Summit,IL,41.78809,-87.81033,11389
Summit,MS,31.28379,-90.46843,1682
Summit,NJ,40.71562,-74.36468,22074
Summit,OK,35.66593,-95.42275,137
Summit,OR,44.6379,-123.57872,82
Summit,SC,33.92487,-81.42205,432
Summit,SD,45.30441,-97.03647,291
Summit,UT,37.80109,-112.93634,160
Summit,WA,47.16177,-122.35707,7985
Summit Hill,PA,40.82481,-75.87103,2952
Summit Lake,WI,45.37774,-89.19484,144
Summit Park,UT,40.74578,-111.61159,7775
Summit Station,PA,40.56398,-76.20439,174
Summit View,WA,47.13632,-122.35202,7236
Summitview,WA,46.59651,-120.64201,967
Summitville,IN,40.33865,-85.64442,989
Summitville,OH,40.67812,-80.8862,132
Sumner,GA,31.51296,-83.73851,403
Sumner,IA,42.84748,-92.09156,2009
Sumner,IL,38.71699,-87.86142,3183
Sumner,ME,44.39201,-70.43839,888
Sumner,MO,39.65252,-93.24465,99
Sumner,MS,33.97095,-90.3687,301
Sumner,NE,40.95001,-99.50538,231
Sumner,WA,47.20316,-122.2404,9700
Sumpter,OR,44.74571,-118.20216,203
Sumrall,MS,31.41739,-89.54229,1711
Sumter,SC,33.92044,-80.34147,40816
Sun,LA,30.64908,-89.89257,483
Sun City,AZ,33.59754,-112.27182,37499
Sun City,KS,37.37863,-98.91593,53
Sun City Center,FL,27.71809,-82.35176,19258
Sun City West,AZ,33.66198,-112.34127,24535
Sun Lakes,AZ,33.21116,-111.87542,13975
Sun Prairie,MT,47.5369,-111.48136,1630
Sun Prairie,WI,43.1836,-89.21373,32365
Sun River,MT,47.53329,-111.72137,124
Sun River Terrace,IL,41.12698,-87.73559,518
Sun Valley,AZ,34.2542,-111.26125,1755
Sun Valley,AZ,34.98058,-110.05818,316
Sun Valley,ID,43.69713,-114.35172,1422
Sun Valley,NV,39.5963,-119.77602,19299
Sun Valley,PA,40.98203,-75.46602,2399
Sun Valley,PA,41.0112,-75.46963,2399
Sun Valley,TX,33.66455,-95.42829,68
Sun Village,CA,34.55952,-117.95676,11565
Sunapee,NH,43.38757,-72.08786,3254
Sunbright,TN,36.24341,-84.66994,545
Sunburg,MN,45.34774,-95.23836,102
Sunburst,MT,48.88278,-111.91142,351
Sunbury,NC,36.44099,-76.61162,289
Sunbury,OH,40.24256,-82.85907,5097
Sunbury,PA,40.86259,-76.79441,9652
Suncoast Estates,FL,26.71174,-81.86897,4384
Suncook,NH,43.13064,-71.45312,5379
Sundance,WY,44.40637,-104.37578,1272
Sunderland,MA,42.24454,-71.77174,3843
Sundown,MO,36.56645,-92.63683,48
Sundown,TX,33.45621,-102.48936,1422
Sunfield,MI,42.76226,-84.9925,583
Sunfish Lake,MN,44.8708,-93.09855,538
Sunflower,MS,33.5429,-90.53703,1075
Sunizona,AZ,31.88203,-109.6534,281
Sunland Park,NM,31.7965,-106.57999,15940
Sunman,IN,39.237,-85.09468,1039
Sunny Isles Beach,FL,25.95065,-80.12282,22123
Sunny Side,GA,33.34067,-84.29076,132
Sunny Slopes,CA,37.56938,-118.67584,182
Sunnyside,GA,31.23938,-82.34207,1303
Sunnyside,UT,39.55136,-110.38793,377
Sunnyside,WA,46.32374,-120.00865,16325
Sunnyside-Tahoe City,CA,39.15023,-120.1612,1557
Sunnyslope,CA,34.01196,-117.43338,5153
Sunnyslope,WA,47.4729,-120.33674,3252
Sunnyvale,CA,37.36883,-122.03635,155805
Sunnyvale,TX,32.79652,-96.56082,6044
Sunol,CA,37.59438,-121.88857,913
Sunol,NE,41.15526,-102.76353,73
Sunray,TX,36.0167,-101.82462,1931
Sunrise,AK,60.88603,-149.42539,19
Sunrise,FL,26.13397,-80.1131,84439
Sunrise Beach,MO,38.17586,-92.78436,449
Sunrise Beach Village,TX,30.59963,-98.41003,731
Sunrise Lake,PA,41.30981,-74.96656,1387
Sunrise Manor,NV,36.21108,-115.07306,189372
Sunriver,OR,43.88401,-121.43864,1393
Sunset,AR,35.22176,-90.20565,189
Sunset,AR,35.81036,-94.01326,329
Sunset,FL,25.70594,-80.35228,16389
Sunset,LA,30.41131,-92.06845,2967
Sunset,TX,33.45205,-97.7667,497
Sunset,UT,41.13633,-112.03105,5183
Sunset Acres Colonia,TX,27.79418,-99.45726,23
Sunset Bay,NY,42.56311,-79.13337,660
Sunset Beach,NC,33.88073,-78.51223,3801
Sunset Beach-Pūpūkea,HI,21.66223,-158.05406,5235
Sunset Colonia,TX,26.42423,-99.06225,47
Sunset Hills,MO,38.53894,-90.40734,8539
Sunset Village,GA,32.89791,-84.40381,846
Sunshine,CO,40.06582,-105.36666,230
Sunshine,NM,32.13842,-107.75281,420
Sunshine Ranches,FL,26.04592,-80.32894,1884
Sunwest,AZ,33.65098,-113.40913,15
Supai,AZ,36.23693,-112.68908,208
Superior,AZ,33.29395,-111.09623,2943
Superior,CO,39.95276,-105.1686,12980
Superior,IA,43.43024,-94.94638,129
Superior,MT,47.19159,-114.8918,839
Superior,NE,40.02085,-98.07004,1884
Superior,WI,46.72077,-92.10408,26579
Superior,WY,41.76941,-108.97651,229
Superior Village,WI,46.65689,-92.10436,558
Supreme,LA,29.85937,-90.98121,1052
Suquamish,WA,47.73121,-122.55236,4140
Surf City,NC,34.42711,-77.54608,2193
Surf City,NJ,39.66206,-74.16514,1204
Surfside,FL,25.87843,-80.1256,6024
Surfside Beach,SC,33.606,-78.97309,4280
Surfside Beach,TX,28.94441,-95.28883,544
Surgoinsville,TN,36.47093,-82.85183,1788
Suring,WI,44.99916,-88.37205,527
Surprise,AZ,33.63059,-112.33322,143148
Surprise,NE,41.10862,-97.31115,43
Surrency,GA,31.72381,-82.1979,207
Surrey,ND,48.2364,-101.13349,1358
Surry,ME,44.49591,-68.50169,1415
Surry,NH,43.01786,-72.3212,717
Surry,VA,37.13793,-76.83524,232
Susan Moore,AL,34.08371,-86.42832,770
Susank,KS,38.64084,-98.77397,33
Susanville,CA,40.41628,-120.65301,15247
Susitna,AK,61.54361,-150.5125,18
Susitna North,AK,62.16129,-149.85075,1260
Susquehanna,PA,41.94341,-75.59963,1809
Susquehanna Trails,PA,39.75872,-76.36802,2264
Sussex,NJ,41.20982,-74.60766,2043
Sussex,VA,36.91515,-77.27914,256
Sussex,WI,43.1339,-88.22204,10753
Sutcliffe,NV,39.95019,-119.60046,253
Sutersville,PA,40.23618,-79.79921,583
Sutherland,IA,42.97414,-95.49751,618
Sutherland,NE,41.15694,-101.12627,1336
Sutherland,UT,39.38884,-112.63356,165
Sutherlin,OR,43.39012,-123.31258,7912
Sutter,CA,39.15989,-121.75275,2904
Sutter Creek,CA,38.39297,-120.80244,2488
Sutton,MA,42.1501,-71.76285,9215
Sutton,ND,47.40194,-98.43926,17
Sutton,NE,40.60557,-97.85921,1440
Sutton,NH,43.33424,-71.95147,1644
Sutton,WV,38.66454,-80.70982,984
Sutton-Alpine,AK,61.71041,-148.89407,1447
Suttons Bay,MI,44.97667,-85.65064,626
Suwanee,GA,34.05149,-84.0713,18694
Swainsboro,GA,32.59739,-82.33374,7471
Swaledale,IA,42.97858,-93.31687,160
Swall Meadows,CA,37.50606,-118.64266,220
Swampscott,MA,42.47093,-70.91755,13787
Swan,IA,41.46527,-93.31132,72
Swan Lake,MT,47.92911,-113.84482,113
Swan Valley,ID,43.45603,-111.34162,221
Swannanoa,NC,35.59789,-82.39984,4576
Swanquarter,NC,35.40628,-76.32909,324
Swans Island,ME,44.14508,-68.45169,340
Swansboro,NC,34.68766,-77.11912,3149
Swansea,IL,38.53394,-89.98899,13543
Swansea,MA,41.74816,-71.18977,16525
Swansea,SC,33.73821,-81.09787,891
Swanton,MD,39.45898,-79.23087,58
Swanton,NE,40.37861,-97.07976,94
Swanton,OH,41.58866,-83.89105,3886
Swanton,VT,44.9181,-73.1243,2370
Swanville,ME,44.52119,-68.99781,1411
Swanville,MN,45.91024,-94.64362,342
Swanzey,NH,42.8698,-72.28175,7224
Swarthmore,PA,39.90206,-75.34991,6211
Swartz,LA,32.56875,-91.98513,4536
Swartz Creek,MI,42.95725,-83.83051,5567
Swartzville,PA,40.23315,-76.07828,2283
Swayzee,IN,40.50837,-85.82554,952
Swea City,IA,43.3844,-94.31497,521
Swede Heaven,WA,48.28427,-121.72819,768
Sweden Valley,PA,41.75645,-77.95028,223
Swedesboro,NJ,39.74761,-75.31047,2613
Sweeden,KY,37.25366,-86.27886,171
Sweeney Ranch,WY,41.47969,-109.01123,17
Sweeny,TX,29.03886,-95.69856,3771
Sweet Grass,MT,48.99611,-111.9606,58
Sweet Home,AR,34.68648,-92.24237,849
Sweet Home,OR,44.39762,-122.7362,9270
Sweet Springs,MO,38.96363,-93.41493,1467
Sweet Water,AL,32.09737,-87.86751,246
Sweetser,IN,40.57198,-85.76915,1196
Sweetwater,FL,25.76343,-80.37311,20840
Sweetwater,ID,46.37239,-116.79293,143
Sweetwater,OK,35.42227,-99.9115,91
Sweetwater,TN,35.60146,-84.46104,5931
Sweetwater,TX,32.47095,-100.40594,10809
Swepsonville,NC,36.02125,-79.36141,1204
Swift Trail Junction,AZ,32.72979,-109.71397,2935
Swifton,AR,35.82174,-91.12846,756
Swink,CO,38.01445,-103.62828,594
Swink,OK,34.01788,-95.20218,66
Swisher,IA,41.84556,-91.69295,943
Swissvale,PA,40.42368,-79.88283,8855
Switz City,IN,39.035,-87.053,290
Switzer,WV,37.79316,-81.98762,595
Swoyersville,PA,41.29175,-75.87464,4984
Sycamore,GA,31.67435,-83.63739,674
Sycamore,IL,41.98892,-88.68675,17712
Sycamore,KY,38.24702,-85.56079,164
Sycamore,OH,40.94978,-83.17075,837
Sycamore,OK,36.40508,-94.71328,177
Sycamore,SC,33.03571,-81.22205,161
Sycamore Hills,MO,38.70088,-90.34984,670
Sykeston,ND,47.465,-99.39956,115
Sykesville,MD,39.37371,-76.96776,4412
Sykesville,PA,41.05034,-78.82225,1135
Sylacauga,AL,33.17317,-86.25164,12657
Sylva,NC,35.37371,-83.22598,2617
Sylvan,WI,43.42248,-90.62818,542
Sylvan Beach,NY,43.19646,-75.73046,892
Sylvan Beach,NY,42.46479,-77.1083,1059
Sylvan Grove,KS,39.00945,-98.39423,261
Sylvan Lake,MI,42.61142,-83.32855,1785
Sylvan Springs,AL,33.51566,-87.01499,1524
Sylvania,AL,34.56231,-85.81247,1854
